index,phase,period_ns,wake_ns,read_ns,command_ns,tracking_error,cmd_q1,cmd_v1,cmd_a1,obs_q1,cmd_q2,cmd_v2,cmd_a2,obs_q2,cmd_q3,cmd_v3,cmd_a3,obs_q3,cmd_q4,cmd_v4,cmd_a4,obs_q4,cmd_q5,cmd_v5,cmd_a5,obs_q5,cmd_q6,cmd_v6,cmd_a6,obs_q6
441,return,7999723,55123,9371,22926,0.000411052,1.56976,0,0,1.56977,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475818,-0.00454163,0.00354607,0.476265
442,return,8000065,55188,8416,22899,0.00041259,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475782,-0.00451244,0.00375154,0.476231
443,return,8001066,56254,8564,23093,0.000396447,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475746,-0.00448162,0.00395411,0.476178
444,return,7999112,55366,8889,23371,0.000414971,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47571,-0.00444918,0.00415362,0.476161
445,return,8000009,55375,10102,23352,0.000415789,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475675,-0.00441517,0.00434992,0.476126
446,return,8001418,56793,8796,29111,0.000416341,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475639,-0.00437959,0.00454285,0.476091
447,return,8006001,62794,9686,24435,0.000399161,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475604,-0.00434249,0.00473226,0.476039
448,return,7992880,55674,9472,23056,0.000399144,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47557,-0.00430389,0.004918,0.476004
449,return,7999657,55331,9861,23055,0.000398824,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475536,-0.00426381,0.00509992,0.475969
450,return,8000436,55767,9296,24111,0.000398189,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475502,-0.0042223,0.00527788,0.475934
451,return,8006278,62045,16631,37638,0.000397228,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475468,-0.00417938,0.00545173,0.475899
452,return,7995057,57102,16824,37324,0.000395929,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475435,-0.00413508,0.00562134,0.475864
453,return,8000001,57103,17380,71019,0.000394281,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475402,-0.00408945,0.00578657,0.475829
454,return,8000018,57121,17481,38390,0.00037482,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475369,-0.00404251,0.00594728,0.475777
455,return,8008233,65354,20936,43898,0.000372442,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475337,-0.00399431,0.00610335,0.475742
456,return,7992694,58048,20917,44277,0.000369684,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475305,-0.00394487,0.00625465,0.475707
457,return,8000446,58494,21129,43037,0.000366535,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475274,-0.00389424,0.00640106,0.475672
458,return,7999777,58271,20926,41927,0.000362986,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475243,-0.00384247,0.00654245,0.475637
459,return,8001511,59782,20722,42241,0.000359027,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475213,-0.00378958,0.00667871,0.475602
460,return,7998203,57985,20038,43564,0.000389555,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475183,-0.00373562,0.00680973,0.475602
461,return,8000464,58449,19963,46686,0.00038475,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475153,-0.00368064,0.00693539,0.475567
462,return,7999983,58432,20889,45306,0.000362056,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475124,-0.00362467,0.0070556,0.475515
463,return,8003389,61821,20583,46594,0.000373825,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475095,-0.00356776,0.00717024,0.475497
464,return,7996575,58396,20278,46426,0.000367689,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475067,-0.00350996,0.00727924,0.475463
465,return,7999389,57785,20602,46194,0.000361093,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475039,-0.00345131,0.00738248,0.475428
466,return,8000390,58175,21175,46565,0.000371486,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475011,-0.00339186,0.00747989,0.47541
467,return,8002074,60249,21315,46612,0.000363952,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474984,-0.00333165,0.00757138,0.475375
468,return,7998103,58352,20537,46500,0.00035594,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474958,-0.00327073,0.00765687,0.47534
469,return,7999890,58242,20213,45982,0.000364897,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474932,-0.00320915,0.00773629,0.475323
470,return,8000305,58547,20648,43741,0.00035591,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474907,-0.00314697,0.00780957,0.475288
471,return,7997983,56530,9750,23315,0.000363882,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474882,-0.00308422,0.00787664,0.475271
472,return,7999917,56447,9805,23768,0.000371354,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474857,-0.00302096,0.00793744,0.475253
473,return,7998704,55151,8759,23733,0.000343415,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474833,-0.00295724,0.00799193,0.475201
474,return,8000446,55597,9436,23260,0.000349875,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47481,-0.0028931,0.00804004,0.475183
475,return,8001400,56997,9611,23093,0.00033837,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474787,-0.00282861,0.00808175,0.475148
476,return,7999120,56117,8741,25213,0.000343803,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474765,-0.00276381,0.008117,0.475131
477,return,7999233,55350,10574,22723,0.000331267,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474743,-0.00269876,0.00814577,0.475096
478,return,8001205,56555,9185,24037,0.000335664,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474722,-0.0026335,0.00816803,0.475079
479,return,7999426,55981,8519,21991,0.000322086,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474701,-0.00256809,0.00818376,0.475044
480,return,8001020,57001,8991,22639,0.000307986,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474681,-0.00250257,0.00819295,0.475009
481,return,7998519,55520,8592,23222,0.000310816,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474661,-0.00243702,0.00819559,0.474991
482,return,7999926,55446,8954,23194,0.000295667,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474642,-0.00237146,0.00819166,0.474956
483,return,8000057,55503,8916,22621,0.000279995,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474623,-0.00230597,0.00818119,0.474922
484,return,8000261,55764,8833,23139,0.000263798,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474605,-0.00224058,0.00816417,0.474887
485,return,7999852,55616,8862,24352,0.000247077,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474587,-0.00217536,0.00814063,0.474852
486,return,8000020,55636,9250,24213,0.000229834,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47457,-0.00211035,0.00811059,0.474817
487,return,7999761,55397,9574,21602,0.000229524,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474553,-0.00204561,0.00807407,0.474799
488,return,8106149,161546,11954,28343,0.000211241,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474537,-0.00198118,0.00803112,0.474764
489,return,7893732,55278,10324,24658,0.000209894,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474522,-0.00191712,0.00798178,0.474747
490,return,7999695,54973,9445,24333,0.000190581,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474506,-0.00185349,0.0079261,0.474712
491,return,8002316,57289,8991,23065,0.000170756,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474492,-0.00179032,0.00786414,0.474677
492,return,7998880,56169,9621,22528,0.000150425,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474478,-0.00172768,0.00779596,0.474642
493,return,7999705,55874,9019,24389,0.000164496,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474464,-0.0016656,0.00772165,0.474642
494,return,7999852,55726,9287,24371,0.000143162,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474451,-0.00160415,0.00764126,0.474607
495,return,8001381,57107,9074,22935,0.000121334,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474439,-0.00154336,0.00755491,0.474572
496,return,8001307,58414,9212,29861,0.000133924,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474426,-0.00148329,0.00746268,0.474572
497,return,7998084,56498,9833,22944,9.36703e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474415,-0.00142397,0.00736467,0.47452
498,return,7998694,55192,9176,22427,0.000105299,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474404,-0.00136547,0.007261,0.47452
499,return,8011233,66425,13009,28482,8.15494e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474393,-0.00130781,0.00715179,0.474485
500,return,7989872,56297,11787,29185,7.47886e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474383,-0.00125105,0.00703717,0.474468
501,return,7999963,56260,12055,30352,6.75702e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474373,-0.00119523,0.00691727,0.47445
502,return,8000113,56373,12371,27768,7.73547e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474364,-0.00114039,0.00679223,0.47445
503,return,8007214,63587,21009,44518,5.17899e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474355,-0.00108657,0.00666222,0.474415
504,return,7995380,58967,20500,43093,6.0697e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474346,-0.00103381,0.00652739,0.474415
505,return,8000103,59070,20592,45648,5.17245e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474338,-0.000982142,0.00638792,0.474398
506,return,7999417,58487,21889,44833,4.23343e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47433,-0.000931612,0.00624398,0.47438
507,return,8002463,60950,21724,48343,4.99885e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474323,-0.00088225,0.00609576,0.47438
508,return,7998622,59572,21195,45555,5.72432e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474316,-0.000834091,0.00594347,0.47438
509,return,7999677,59249,21722,43769,4.66544e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47431,-0.000787165,0.0057873,0.474363
510,return,7999223,58472,20805,43501,5.31386e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474304,-0.000741504,0.00562748,0.474363
511,return,8002492,60964,21509,44583,5.92525e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474298,-0.000697134,0.00546423,0.474363
512,return,7998057,59021,20750,44537,8.24594e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474293,-0.000654084,0.00529779,0.47438
513,return,7999704,58725,21593,45426,0.000157677,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474288,-0.000612378,0.0051284,0.47445
514,return,8000363,59088,20556,43630,0.000180195,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474283,-0.000572037,0.00495632,0.474468
515,return,8000768,59856,20982,43167,0.000184932,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474278,-0.000533083,0.00478181,0.474468
516,return,7998834,58690,21427,42472,0.000206804,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474274,-0.000495534,0.00460515,0.474485
517,return,8000945,59635,20639,43417,0.000210918,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47427,-0.000459406,0.00442662,0.474485
518,return,7998742,58377,21129,43824,0.000214737,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474267,-0.000424712,0.00424651,0.474485
519,return,8002463,60840,20870,42288,0.000218272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474264,-0.000391465,0.00406515,0.474485
520,return,7998057,58897,20991,44833,0.000221536,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474261,-0.000359672,0.00388283,0.474485
521,return,7998621,57518,9324,31333,0.00022454,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474258,-0.000329341,0.00369989,0.474485
522,return,7998130,55648,9898,22611,0.000227295,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474255,-0.000300475,0.00351666,0.474485
523,return,8000038,55686,9250,23371,0.000229813,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474253,-0.000273075,0.0033335,0.474485
524,return,7999833,55519,9601,22555,0.000232106,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474251,-0.000247138,0.00315075,0.474485
525,return,8004946,60465,9417,21843,0.000234186,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474249,-0.00022266,0.00296881,0.474485
526,return,7995601,56066,9963,23750,0.000236064,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474247,-0.000199634,0.00278803,0.474485
527,return,7999807,55873,9269,23638,0.000237752,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474246,-0.000178048,0.00260882,0.474485
528,return,7999435,55308,9379,22620,0.000239262,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474245,-0.000157888,0.00243158,0.474485
529,return,8000742,56050,8602,21426,0.000240605,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474243,-0.000139136,0.00225673,0.474485
530,return,7999566,55616,9037,20898,0.000241792,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474242,-0.000121772,0.00208469,0.474485
531,return,7999741,55357,8574,21473,0.000242835,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474241,-0.000105772,0.0019159,0.474485
532,return,8000268,55625,8685,21139,0.000243744,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474241,-9.11081e-05,0.00175082,0.474485
533,return,8000316,55941,9157,22176,0.000244531,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47424,-7.77481e-05,0.0015899,0.474485
534,return,8000057,55998,8917,23991,0.000245205,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474239,-6.56573e-05,0.00143362,0.474485
535,return,8002027,58025,8907,22963,0.000245778,1.56976,0,0,1.56977,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474239,-5.47965e-05,0.00128247,0.474485
536,return,7997492,55517,9222,25879,0.000246259,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474239,-4.51227e-05,0.00113695,0.474485
537,return,8001269,56786,9093,22769,0.000246658,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474238,-3.6589e-05,0.000997558,0.474485
538,return,7998890,55676,9157,22574,0.000246984,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474238,-2.91441e-05,0.000864831,0.474485
539,return,8000547,56223,9055,24491,0.000247246,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474238,-2.27325e-05,0.000739303,0.474485
540,return,7999333,55556,9167,26018,0.000247453,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474238,-1.72945e-05,0.000621523,0.474485
541,return,7999759,55315,9852,23778,0.000247613,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-1.2766e-05,0.000512052,0.474485
542,return,8001307,56622,9093,24453,0.000247732,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-9.07803e-06,0.000411465,0.474485
543,return,7998677,55299,8815,25018,0.000247819,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-6.15727e-06,0.000320352,0.474485
544,return,8002417,57716,9315,22269,0.00024788,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-3.92553e-06,0.000239313,0.474485
545,return,7997519,55235,8547,22760,0.00024792,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-2.29977e-06,0.000168962,0.474485
546,return,8000398,55633,9555,25954,0.000247944,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-1.19196e-06,0.000109929,0.474485
547,return,8005112,60745,8741,25583,0.000247958,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-5.09014e-07,6.2854e-05,0.474485
548,return,7995371,56116,8741,23490,0.000247964,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-1.52658e-07,2.83926e-05,0.474485
549,return,8010696,66812,12426,28399,0.000247967,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-1.93141e-08,7.21368e-06,0.474485
550,return,7990139,56951,12167,29075,0.000230514,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.474237,-0,-0,0.474468
